clan;year;session;location;landmark_id;utme;utmn
serenas;2022;S116036;o;Sneaky_Rock;725460;9841924
serenas;2022;S116037;o;Bizence;725338;9839661
serenas;2022;S116038;o;Bizence;725102;9839951
serenas;2022;S116039;o;Bizence;724988;9840114
serenas;2022;S116041;o;Upside_Down_Tree;725492;9839584
serenas;2022;S116042;n;HONR_Natal_Den;724063;9841128
serenas;2022;S116043;o;Phil's_Tree;723998;9841592
serenas;2022;S116044;o;The_Abyss;725061;9842224
serenas;2022;S116045;o;Bird_Bath;725316;9841567
serenas;2022;S116069;o;Tween_Mound;725448;9839665
serenas;2022;S116070;o;Tween_Mound;725448;9839665
serenas;2022;S116072;d;Saito's_Den_2;724929;9840470
serenas;2022;S116073;o;Tween_Mound;725392;9840096
serenas;2022;S116074;d;Saito's_Den;725054;9840520
serenas;2022;S116076;d;Dawn_Den_2;725266;9840651
serenas;2022;S116077;d;Saito's_Den_2;724929;9840470
serenas;2022;S116078;d;Dawn_Den_2;725266;9840651
serenas;2022;S116079;o;Tween_Mound;725392;9840096
serenas;2022;S116080;o;Tween_Mound;725324;9840223
serenas;2022;S116081;c;The_Observatory;722743;9843181
serenas;2022;S116082;o;Lumpy_Crossing;722646;9842196
serenas;2022;S116085;d;Dawn_Den_2;725266;9840651
serenas;2022;S116086;d;Saito's_Den_2;724929;9840470
serenas;2022;S116087;o;Tween_Mound;725392;9840096
serenas;2022;S116088;o;Bizence;725124;9840267
serenas;2022;S116089;o;Benson's__Crossing;726057;9842056
serenas;2022;S116090;o;Western_Front;724089;9839466
serenas;2022;S116092;o;The_Abyss;725179;9842308
serenas;2022;S116093;d;Dawn_Den;725153;9840668
serenas;2022;S116094;o;Lonely_Tube;725158;9841224
serenas;2022;S116096;d;Dawn_Den_2;725266;9840651
serenas;2022;S116097;o;Bizence;725087;9839926
serenas;2022;S116098;o;Tween_Mound;725392;9840096
serenas;2022;S116099;d;Saito's_Den_2;724929;9840470
serenas;2022;S116102;d;Dawn_Den_2;725266;9840651
serenas;2022;S116103;o;Go_Here;725924;9840495
serenas;2022;S116104;o;Tween_Mound;725934;9839865
serenas;2022;S116105;o;Lonely_Tube;724898;9841017
serenas;2022;S116106;d;Dawn_Den_2;725266;9840651
serenas;2022;S116108;o;Dawn_Den_2;725428;9840435
serenas;2022;S116109;o;Dawn_Den_2;725843;9840555
serenas;2022;S116111;o;South_Darting_Tree;728471;9840810
serenas;2022;S116112;o;Sleepy_Fox_Mound;726896;9842120
serenas;2022;S116114;o;Love_Shack_Mound;726404;9842532
serenas;2022;S116115;o;Benson's__Crossing;726030;9842019
serenas;2022;S116117;d;Dawn_Den_2;725266;9840651
serenas;2022;S116118;o;Tween_Mound;726009;9839732
serenas;2022;S116119;o;Tween_Mound;725697;9839889
serenas;2022;S116120;o;Bizence;725117;9839957
serenas;2022;S116124;d;Dawn_Den_2;725266;9840651
serenas;2022;S116125;o;Bizence;724988;9840114
serenas;2022;S116130;o;Bizence;724988;9840114
serenas;2022;S116131;d;Saito's_Den;725054;9840520
serenas;2022;S116132;o;Tween_Mound;725392;9840096
serenas;2022;S116133;o;The_Abyss;725061;9842224
serenas;2022;S116135;o;Dawn_Den_2;725442;9840439
serenas;2022;S116136;o;Tween_Mound;725392;9840096
serenas;2022;S116137;d;Saito's_Den_2;724929;9840470
serenas;2022;S116138;o;Phil's_Tree;724449;9842381
serenas;2022;S116140;o;Alfred_Hitchcock_Tree;722612;9842242
serenas;2022;S116141;o;Lady_Lumps;726342;9839723
serenas;2022;S116142;o;Sneaky_Rock;725623;9841853
serenas;2022;S116143;o;Gentelmens_Club_Pond;725743;9841262
serenas;2022;S116144;o;Lady_Lumps;726342;9839723
serenas;2022;S116145;o;Tween_Mound;725711;9840035
serenas;2022;S116146;o;Tween_Mound;725392;9840096
serenas;2022;S116147;d;Saito's_Den_2;724929;9840470
serenas;2022;S116148;d;Scenic_Den;722522;9841425
serenas;2022;S116149;d;Scenic_Den;722522;9841425
serenas;2022;S116150;n;Biscuits_n'_Gravy_Den;722792;9845795
serenas;2022;S116151;d;Saito's_Den_2;724929;9840470
serenas;2022;S116152;o;Bizence;725086;9839950
serenas;2022;S116153;o;Lady_Lumps;726362;9839721
serenas;2022;S116154;o;Diablo_Tree;727276;9840484
serenas;2022;S116159;o;Taka_Taka;726299;9845643
serenas;2022;S116161;c;Go_Here;726828;9840268
serenas;2022;S116162;o;Tween_Mound;725630;9840139
serenas;2022;S116163;o;Tween_Mound;725392;9840096
serenas;2022;S116164;d;Dawn_Den_2;725266;9840651
serenas;2022;S116165;o;Dawn_Den_2;725356;9840855
serenas;2022;S116166;o;Lonely_Tube;725158;9841224
serenas;2022;S116167;o;Upside_Down_Tree;724949;9839318
serenas;2022;S116168;n;BSCT_Natal_Den;724195;9841120
serenas;2022;S116170;d;Scenic_Den;722522;9841425
serenas;2022;S116173;o;Odd_Wallow;726356;9839751
serenas;2022;S116174;o;Tween_Mound;725392;9840096
serenas;2022;S116175;o;Bizence;724988;9840114
serenas;2022;S116176;d;Saito's_Den_2;724929;9840470
serenas;2022;S116177;o;Upside_Down_Tree;724943;9839319
serenas;2022;S116178;c;Phil's_Tree;724436;9841876
serenas;2022;S116179;n;BSCT_Natal_Den;724195;9841120
serenas;2022;S116180;d;Scenic_Den;722522;9841425
serenas;2022;S116181;o;Lumpy_Crossing;721969;9842501
serenas;2022;S116182;d;Dawn_Den_2;725266;9840651
serenas;2022;S116183;o;Dawn_Den_2;725426;9840829
serenas;2022;S116184;k;Fall_11_H2O;727479;9841209
serenas;2022;S116185;o;Sneaky_Rock;725700;9841659
serenas;2022;S116186;o;Benson's__Crossing;725932;9841732
serenas;2022;S116187;o;Benson's__Crossing;726014;9841971
serenas;2022;S116189;o;Venetian_Junction;727253;9841536
serenas;2022;S116190;o;Decoral;728158;9840891
serenas;2022;S116192;o;Gentelmens_Club_Pond;725814;9841184
serenas;2022;S116195;o;Upside_Down_Tree;724943;9839319
serenas;2022;S116196;d;Dawn_Den;725153;9840668
serenas;2022;S116200;d;Scenic_Den;722522;9841425
serenas;2022;S116201;k;Effing_A_Crossing;723360;9840640
serenas;2022;S116206;o;Bizence;725130;9839917
serenas;2022;S116207;c;Effing_A_Crossing;723360;9840640
serenas;2022;S116208;c;Effing_A_Crossing;725130;9839917
serenas;2022;S116209;c;Effing_A_Crossing;723360;9840640
serenas;2022;S116210;c;Effing_A_Crossing;723360;9840640
serenas;2022;S116211;c;Effing_A_Crossing;723360;9840640
serenas;2022;S116212;c;Effing_A_Crossing;723360;9840640
serenas;2022;S116213;c;Effing_A_Crossing;723360;9840640
serenas;2022;S116216;o;Lonely_Tube;725296;9841321
serenas;2022;S116218;o;Bizence;725431;9840110
serenas;2022;S116219;o;Bizence;725533;9840444
serenas;2022;S116220;d;Scenic_Den;722522;9841425
serenas;2022;S116221;o;Penta_Junction;722863;9843504
serenas;2022;S116222;o;Lumpy_Crossing;722312;9843170
serenas;2022;S116223;d;Scenic_Den;722522;9841425
serenas;2022;S116225;o;Fluffy_Pillow;724544;9841225
serenas;2022;S116226;o;Bizence;725191;9840334
serenas;2022;S116227;o;Bizence;725408;9840210
serenas;2022;S116228;o;Bizence;725415;9840369
serenas;2022;S116230;o;Go_Here;725979;9840258
serenas;2022;S116231;o;Go_Here;725923;9840060
serenas;2022;S116234;c;Bizence;725802;9840182
serenas;2022;S116235;o;Go_Here;725926;9840302
serenas;2022;S116236;o;Gentelmens_Club_Pond;726280;9841471
serenas;2022;S116237;o;Venetian_Junction;727004;9841484
serenas;2022;S116242;o;Bizence;725760;9840239
serenas;2022;S116243;n;DETH_Natal_Den;724342;9842201
serenas;2022;S116244;o;Phil's_Tree;724382;9842051
serenas;2022;S116245;o;Tween_Mound;725569;9840713
serenas;2022;S116246;o;Phil's_Tree;724836;9842101
serenas;2022;S116251;o;Fall_11_H2O;727664;9841731
serenas;2022;S116252;o;Queenfall;728193;9841389
serenas;2022;S116253;c;Queenfall;728617;9841247
serenas;2022;S116254;c;Sphinx_Bush;728220;9842564
serenas;2022;S116256;c;Kuni_Beach;728652;9842728
serenas;2022;S116257;n;South_Den;724375;9842053
serenas;2022;S116258;o;Queenfall;728186;9841124
serenas;2022;S116260;o;Lonely_Tube;725255;9840725
serenan;2022;S116263;d;Crunk_D4;718328;9849289
serenan;2022;S116263.1;o;Reach_Out_and_Touch_Mound;718983;9849032
serenan;2022;S116266;d;Crunk_D4;718328;9849289
serenan;2022;S116267;d;Crunk_Den_8;718181;9849203
serenan;2022;S116268;o;Crunk_Den_8;717975;9849296
serenan;2022;S116269;c;Candy_Cane_Bridge;720153;9848276
serenan;2022;S116270;d;Crunk_D4;718328;9849289
serenan;2022;S116271;d;Crunk_Den_8;718181;9849203
serenan;2022;S116272;o;Rhombush;720455;9847512
serenan;2022;S116273;d;J_Fab_Den;718389;9849092
serenan;2022;S116274;o;Twin_Culverts;717010;9849156
serenan;2022;S116276;d;J_Fab_Den;718389;9849092
serenan;2022;S116277;o;Solid_Bottom_Crossing;717259;9846612
serenan;2022;S116281;o;Solid_Bottom_Crossing;717259;9846612
serenan;2022;S116282;d;J_Fab_Den;718389;9849092
serenan;2022;S116283;o;Solid_Bottom_Crossing;717259;9846612
serenan;2022;S116284;d;J_Fab_Den;718389;9849092
serenan;2022;S116285;o;Solid_Bottom_Crossing;717259;9846612
serenan;2022;S116286;o;ZigZag_Tree;718098;9846869
serenan;2022;S116287;d;J_Fab_Den;718389;9849092
serenan;2022;S116288;o;Kruuk's_Culvert;724529;9846377
serenan;2022;S116289;o;Solid_Bottom_Crossing;717259;9846612
serenan;2022;S116290;d;J_Fab_Den;718389;9849092
serenan;2022;S116291;o;Hippo_Pool_and_Toilet;721261;9848918
serenan;2022;S116293;o;J_Fab_Den;718564;9849148
serenan;2022;S116294;d;J_Fab_Den;718389;9849092
serenan;2022;S116295;d;J_Fab_Den;718389;9849092
serenan;2022;S116296;o;J_Fab_Den;718270;9848910
serenan;2022;S116297;o;Foxy_Mound;722173;9846876
serenan;2022;S116300;o;Two_Term_Tree;719244;9848946
serenan;2022;S116301;d;Diagon_Alley_Den_II;717981;9849311
serenan;2022;S116307;d;Diagon_Alley_Den_II;717981;9849311
serenan;2022;S116308;o;4km_Marker;721917;9844632
serenan;2022;S116309;d;Diagon_Alley_Den_II;717981;9849311
serenan;2022;S116311;d;Diagon_Alley_Den_II;717981;9849311
serenan;2022;S116313;o;Elephant_Rock;721039;9846794
serenan;2022;S116314;o;Log_Cabin's_Culvert;721069;9840826
serenan;2022;S116315;c;Elephant_Rock;721408;9846348
serenan;2022;S116317;c;Elephant_Rock;721387;9846358
serenan;2022;S116318;c;Foxy_Mound;721818;9846837
serenan;2022;S116319;o;Lodge_Junction;724521;9844946
serenan;2022;S116320;d;Crunk_D4;718328;9849289
serenan;2022;S116323;o;Boo_Tree;722878;9846628
serenan;2022;S116325;d;Crunk_D4;718328;9849289
serenan;2022;S116326;o;Crunk_D4;718385;9849480
serenan;2022;S116327;o;Foxy_Mound;722487;9846744
serenan;2022;S116328;d;Crunk_D3;718332;9849272
happyzebra;2022;S116329;o;Utopia_Tree;715727;9847855
happyzebra;2022;S116330;d;Lilac_Breasted_Roller_Den;714856;9847447
happyzebra;2022;S116331;k;Lilac_Breasted_Roller_Den;714996;9847616
happyzebra;2022;S116332;d;Lugga_Den_II;718642;9844590
happyzebra;2022;S116333;d;Lilac_Breasted_Roller_Den;714856;9847447
happyzebra;2022;S116334;d;Lugga_Den_II;718642;9844590
happyzebra;2022;S116336;d;Lilac_Breasted_Roller_Den;714856;9847447
happyzebra;2022;S116337;c;Long_Gardenia_Tree;717480;9845417
happyzebra;2022;S116338;d;Lugga_Den_II;718642;9844590
happyzebra;2022;S116339;d;Lilac_Breasted_Roller_Den;714856;9847447
happyzebra;2022;S116340;d;Lugga_Den_II;718642;9844590
happyzebra;2022;S116341;o;Ambush_Gardenia;718904;9844347
happyzebra;2022;S116342;o;Sorta_Conspicuous_Bush;719232;9844366
happyzebra;2022;S116343;d;Lugga_Den_II;718642;9844590
happyzebra;2022;S116344;o;Ambush_Gardenia;719022;9844370
happyzebra;2022;S116345;o;Ambush_Gardenia;718904;9844347
happyzebra;2022;S116346;d;Lugga_Den_II;718837;9844555
happyzebra;2022;S116348;o;Solid_Bottom_Crossing;717259;9846612
happyzebra;2022;S116349;d;Lugga_Den_II;718642;9844590
happyzebra;2022;S116350;o;Solid_Bottom_Crossing;717259;9846612
happyzebra;2022;S116351;o;Wapi_Dave;715024;9847913
happyzebra;2022;S116352;d;Wapi_Dave_Den;714577;9847556
happyzebra;2022;S116353;o;Solid_Bottom_Crossing;717259;9846612
happyzebra;2022;S116356;o;Lugga_Den_II;718555;9844479
happyzebra;2022;S116357;d;Lugga_Den_II;718642;9844590
happyzebra;2022;S116359;d;Lugga_Den_II;718642;9844590
happyzebra;2022;S116361;d;Wapi_Dave_Den;714577;9847556
happyzebra;2022;S116362;d;Lugga_Den_II;718642;9844590
happyzebra;2022;S116363;d;Lugga_Den_II;718642;9844590
happyzebra;2022;S116364;o;Serena_Maji_Fisi;719330;9838487
happyzebra;2022;S116365;o;Scrawny_Sausage_Tree;719887;9839118
happyzebra;2022;S116370;d;Lugga_Den_II;718642;9844590
happyzebra;2022;S116371;o;Sorta_Conspicuous_Bush;719636;9844553
happyzebra;2022;S116375;d;Lugga_Den_II;718642;9844590
happyzebra;2022;S116376;o;Super_Conspicuous_Bush;718299;9844698
happyzebra;2022;S116378;d;Lugga_Den_II;718642;9844590
happyzebra;2022;S116380;d;Lugga_Den_II;718642;9844590
happyzebra;2022;S116381;o;Ambush_Gardenia;718904;9844347
happyzebra;2022;S116382;o;Cheerleader_Tree;719784;9844631
happyzebra;2022;S116383;o;God_Bless_America_Tree;720506;9844761
happyzebra;2022;S116384;d;Lugga_Den_II;718642;9844590
happyzebra;2022;S116387;d;Lugga_Den_II;718642;9844590
happyzebra;2022;S116388;d;Lugga_Den_II;718659;9844417
serenan;2018;S23717;o;Reach_Out_and_Touch_Mound;718766;9849106
serenan;2018;S23718;d;Crunk_Den;718375;9849268
serenan;2018;S23720;o;Log_Cabin's_Culvert;721069;9840826
serenan;2018;S23723;d;Crunk_Den;718375;9849268
happyzebra;2008;s0.11;c;Rocky_Ridge;720622;9840073
happyzebra;2008;s0.12;k;Rocky_Ridge;720622;9840073
happyzebra;2008;s0.16;o;Rocky_Ridge;720622;9840073
happyzebra;2008;s0.20;o;Serena_Camp;719341;9838482
happyzebra;2008;s0.22;o;Serena_Maji_Fisi;719341;9838482
happyzebra;2008;s0.26;d;Disappointment_Den;721429;9846718
happyzebra;2008;s0.31;o;Rumpy_Culvert;718717;9837960
serenan;2008;s0.41;d;Disappointment_Den;721449;9846717
happyzebra;2008;s0.44;c;Rumpy_Culvert;718724;9837928
happyzebra;2008;s0.59;d;Alumni_Den;718903;9833540
happyzebra;2008;s100;c;Holy_Grail_Den;718789;9840662
happyzebra;2008;s100.1;o;Comatose_Culvert;718092;9841661
serenan;2013;s10000;o;Unremarkable_Den;723190;9847243
serenan;2013;s10001;o;Stanky_Watering_Hole;721557;9847491
serenan;2013;s10003;o;Stanky_Watering_Hole;721557;9847491
serenan;2013;s10004;d;Schiphol_Den;723441;9844921
serenan;2013;s10005;d;Schiphol_Den;723441;9844921
serenan;2013;s10006;o;Stanky_Watering_Hole;721654;9847394
serenan;2013;s10008;o;Stanky_Watering_Hole;721437;9847493
serenan;2013;s10010;d;Grits_Den;724180;9846138
serenan;2019;s10014.1;o;Breakfast_Junction;724627;9846653
serenan;2013;s10016;d;Schiphol_Den;723441;9844921
serenan;2013;s10017;d;Schiphol_Den;723441;9844921
serenan;2013;s10018;o;Stanky_Watering_Hole;721932;9847697
serenan;2013;s10019;o;Stanky_Watering_Hole;721572;9847503
serenan;2013;s10020;c;Pile-o-rocks_Crossing;721044;9847514
serenan;2013;s10022;o;Stanky_Watering_Hole;721504;9874479
serenan;2013;s10024;d;Grits_Den;724180;9846138
serenan;2013;s10026;o;Conservancy_Headquarters;725195;9844653
serenan;2013;s10027;d;Schiphol_Den;723441;9844921
happyzebra;2010;s1003;o;Egyptian_Goose;718296;9839943
serenan;2013;s10030;d;Grits_Den;724180;9846138
serenan;2013;s10034;d;Schiphol_Den;723441;9844921
serenan;2013;s10035;o;Stanky_Watering_Hole;721924;9847178
serenan;2013;s10036;o;Stanky_Watering_Hole;721436;9847535
serenan;2013;s10037;d;Grits_Den;724180;9846138
serenan;2013;s10038;d;Grits_Den;724180;9846138
happyzebra;2010;s1004;o;Egyptian_Goose;718102;9839612
serenan;2013;s10040;d;Schiphol_Den;723441;9844921
serenan;2013;s10041;o;Stanky_Watering_Hole;722227;9847361
serenan;2013;s10044;d;Schiphol_Den;723441;9844921
serenan;2013;s10046;c;Stanky_Watering_Hole;722305;9847257
serenan;2013;s10047;d;Schiphol_Den;723441;9844921
serenan;2013;s10048;d;Schiphol_Den;723441;9844921
serenan;2013;s10049;d;Schiphol_Den;723441;9844921
happyzebra;2010;s1005;k;Comatose_Culvert;717466;9841384
serenan;2013;s10050;d;Schiphol_Den;723441;9844921
serenan;2013;s10051;o;Stanky_Watering_Hole;721501;9847515
serenan;2013;s10054;o;Rhombush;720801;9847573
serenan;2013;s10055;o;Pile-o-rocks_Crossing;721014;9847570
serenan;2013;s10057;d;Grits_Den;724180;9846138
serenan;2013;s10058;d;Grits_Den;724180;9846138
serenan;2013;s10059;d;Grits_Den;724180;9846138
happyzebra;2010;s1006;o;Comatose_Culvert;717197;9841576
serenan;2013;s10060;d;Schiphol_Den;723441;9844921
serenan;2013;s10061;d;Grits_Den;724180;9846138
serenan;2013;s10062;o;Lalalugga;723655;9846283
serenan;2013;s10064;d;Schiphol_Den;723441;9844921
serenan;2013;s10065;d;Schiphol_Den;723441;9844921
serenan;2013;s10066;d;Schiphol_Den;723441;9844921
serenan;2013;s10068;o;Stanky_Watering_Hole;721433;9847494
serenan;2013;s10069;d;Grits_Den;724315;9846127
happyzebra;2010;s1007;d;Rocky_Point_Den;716191;9842646
serenan;2013;s1007.1;d;Schiphol_Den;723441;9844921
serenan;2013;s10070;d;Schiphol_Den;723441;9844921
serenan;2013;s10071;d;Schiphol_Den;723441;9844921
serenan;2013;s10072;d;Grits_Den;724180;9846138
serenan;2013;s10074;o;Pion's_Crossing;720436;9849060
serenan;2013;s10075;d;Schiphol_Den;723441;9844921
serenan;2013;s10076;d;Schiphol_Den;723441;9844921
serenan;2013;s10077;d;Schiphol_Den;723441;9844921
serenan;2013;s10078;o;Stanky_Watering_Hole;721552;9847460
serenan;2013;s10078.1;o;Stanky_Watering_Hole;721583;9847080
serenan;2013;s10079;o;Stanky_Watering_Hole;721552;9847460
happyzebra;2010;s1008;o;Hobbit_Hole_Den;718199;9842580
serenan;2013;s10080;o;Unremarkable_Den;722292;9846811
serenan;2013;s10081;d;Schiphol_Den;723441;9844921
serenan;2013;s10082;d;Schiphol_Den;723441;9844921
serenan;2013;s10083;d;Schiphol_Den;723441;9844921
serenan;2013;s10085;d;Grits_Den;724180;9846138
serenan;2013;s10086;o;Unremarkable_Den;722696;9846991
serenan;2013;s10087;o;Stanky_Watering_Hole;721913;9847694
serenan;2013;s10087.1;d;Bordello_Den;721485;9847576
serenan;2013;s10088;o;Pion's_Crossing;720734;9849211
serenan;2013;s10089;o;Maji_ya_Ndege;721150;9849299
happyzebra;2010;s1009;d;Rocky_Point_Den;716191;9842646
serenan;2013;s10090;d;Bordello_Den;721485;9847576
serenan;2013;s10091;d;Bordello_Den;721485;9847576
serenan;2013;s10092;d;Bordello_Den;721485;9847576
serenan;2013;s10094;d;Bordello_Den;721485;9847576
serenan;2013;s10096;d;Bordello_Den;721485;9847576
serenan;2013;s10097;o;Bordello_Den;721553;9847469
serenan;2013;s10098;o;Stanky_Watering_Hole;722215;9847607
happyzebra;2010;s1010;d;Rocky_Point_Den;716191;9842646
serenan;2013;s10100;d;Bordello_Den;721485;9847576
serenan;2013;s10101;d;Bordello_Den;721485;9847576
serenan;2013;s10105;d;Bordello_Den;721485;9847576
serenan;2013;s10106;d;Flapjack_Den;724252;9846273
serenan;2013;s10107;d;Schiphol_Den;723441;9844921
serenan;2013;s10108;d;Bordello_Den;721485;9847576
serenan;2013;s10109;o;Unremarkable_Den;722800;9846711
happyzebra;2010;s1011;d;Rocky_Point_Den;716191;9842646
serenan;2013;s10110;o;Stanky_Watering_Hole;722151;9847814
serenan;2013;s10111;d;Bordello_Den;721485;9847576
serenan;2013;s10112;d;Stanky_Watering_Hole;721787;9847145
serenan;2013;s10113;d;Bordello_Den;721485;9847576
serenan;2013;s10116;o;Stanky_Watering_Hole;721834;9847328
serenan;2013;s10117;d;Bordello_Den;721485;9847576
serenan;2013;s10118;d;Mindy's_Den;721772;9847129
serenan;2013;s10119;d;Mindy's_Den;721772;9847129
serenan;2013;s10119.1;d;Mindy's_Den;721772;9847129
serenan;2013;s10120;d;Mindy's_Den;721772;9847129
serenan;2013;s10122;d;Mindy's_Den;721772;9847129
serenan;2013;s10123;d;Schiphol_Den;723441;9844921
serenan;2013;s10126;d;Bordello_Den;721485;9847576
serenan;2013;s10128;d;Mindy's_Den;721772;9847129
serenan;2013;s10129;o;Stanky_Watering_Hole;721961;9847706
serenan;2013;s10130;d;Schiphol_Den;723441;9844921
serenan;2013;s10131;d;Mindy's_Den;721772;9847129
serenan;2013;s10132;o;Elephant_Rock;721427;9846516
serenan;2013;s10133.1;o;Elephant_Rock;721427;9846516
serenan;2013;s10134;d;Mindy's_Den;721772;9847129
serenan;2013;s10137;d;Mindy's_Den;721772;9847129
serenan;2013;s10138;d;Schiphol_Den;723441;9844921
happyzebra;2010;s1014;d;Rocky_Point_Den;716191;9842646
serenan;2013;s10143;d;Schiphol_Den;723441;9844921
serenan;2013;s10144;c;Airfield;722728;9844990
serenan;2013;s10145;d;Schiphol_Den;723441;9844921
serenan;2013;s10146;k;Schiphol_Den;722739;9844981
serenan;2013;s10148;d;Mindy's_Den;721772;9847129
happyzebra;2010;s1015;o;Egyptian_Goose;718344;9840424
serenan;2013;s10152;d;Mindy's_Den;721772;9847129
serenan;2013;s10153;c;Stanky_Watering_Hole;721834;9847328
serenan;2013;s10158;o;Stanky_Watering_Hole;721711;9847356
serenan;2013;s10159;d;Mindy's_Den;721772;9847129
serenan;2013;s10162;d;Mindy's_Den;721772;9847129
serenan;2013;s10163;d;Schiphol_Den;723441;9844921
serenan;2013;s10164;d;Mindy's_Den;721772;9847129
serenan;2013;s10165;d;Schiphol_Den;723441;9844921
serenan;2013;s10166;d;DeGaulle_Den;723652;9844975
serenan;2013;s10168;d;DeGaulle_Den;723652;9844975
happyzebra;2013;s10181;d;Holy_Grail_Den;719087;9840152
happyzebra;2008;s102;o;Comatose_Culvert;718397;9841265
happyzebra;2010;s1021;d;Rocky_Point_Den;716191;9842646
serenas;2013;s10211;o;Java_House_Den;727551;9840830
serenas;2013;s10212;o;Def_Leppard_Crossing;727558;9840214
serenas;2013;s10213;o;Def_Leppard_Crossing;727421;9839502
serenas;2013;s10217;o;Def_Leppard_Crossing;726786;9839791
serenas;2013;s10218;o;Java_House_Den;727503;9840712
happyzebra;2010;s1022;o;Pride_Rock;718402;9839380
serenas;2013;s10220;o;Cripple_Tree;727320;9842818
serenas;2013;s10221;o;Cripple_Tree;727094;9842683
serenas;2013;s10222;o;Fall11_H2O;727788;9841350
serenas;2013;s10225;o;Fall11_H2O;727595;9841675
serenas;2013;s10226;o;Def_Leppard_Crossing;727351;9840193
serenas;2013;s10228;o;Casino_X;727369;9840685
serenas;2013;s10229;o;Def_Leppard_Crossing;727501;9840690
serenas;2013;s10233;c;Def_Leppard_Crossing;727323;9840148
serenas;2013;s10234;o;Def_Leppard_Crossing;727430;9840254
serenas;2013;s10236;o;Casino_X;727519;9840893
serenas;2013;s10240;o;Def_Leppard_Crossing;727407;9840291
serenas;2013;s10241;o;Martin_Darting_Tree;729080;9841105
serenas;2013;s10242;o;Diablo_Tree;727276;9840484
serenas;2013;s10244;o;Diablo_Tree;727431;9840570
serenas;2013;s10245;o;Def_Leppard_Crossing;727357;9840268
serenas;2013;s10246;o;Diablo_Tree;727377;9840658
serenas;2013;s10248;o;Benson's_Crossing;725483;9841936
serenas;2013;s10249;c;Monolith;726183;9842113
happyzebra;2010;s1025;o;Rumpy_Culvert;718772;9837492
serenas;2013;s10250;o;Casino_X;727488;9840938
serenas;2013;s10251;o;Diablo_Tree;727317;9840190
serenas;2013;s10252;o;South_Darting_Tree;728555;9840984
serenas;2013;s10253;o;Fall11_H2O;728477;9841755
serenas;2013;s10255;o;Benson's_Crossing;725808;9841831
serenas;2013;s10256;c;Benson's_Crossing;725573;9841874
serenas;2013;s10256.1;o;The_Abyss;725396;9842086
serenas;2013;s10256.2;c;Benson's_Crossing;725571;9841971
serenas;2013;s10259;o;Casino_X;727137;9841085
happyzebra;2010;s1026;d;Rocky_Point_Den;716191;9842646
serenas;2013;s10260;c;Venetian_Crossing;726393;9840829
serenas;2013;s10262;o;Venetian_Crossing;726312;9841111
serenas;2013;s10264;o;Fakeout_Crossing;726510;9838664
serenas;2013;s10266;o;Diablo_Tree;727466;9840555
serenas;2013;s10267;o;Diablo_Tree;727395;9840340
serenas;2013;s10268;o;Benson's_Crossing;725937;9841837
happyzebra;2010;s1027;d;Rocky_Point_Den;716191;9842646
serenas;2013;s10275;o;Benson's_Crossing;725808;9841858
serenas;2013;s10276;o;Benson's_Crossing;725591;9841893
happyzebra;2010;s1028;d;Rocky_Point_Den;716191;9842646
serenan;2013;s10285;n;Zoey_Natal_Den_2013;719236;9849302
serenan;2013;s10286;o;Pion's_Crossing;720461;9848336
serenan;2013;s10287;d;National_Cornchip_Day_Den;720449;9847591
serenan;2013;s10289;n;Zoey_Natal_Den_2013;719236;9849302
happyzebra;2010;s1029;o;Hobbit_Hole_Den;718321;9842696
serenan;2013;s10290;d;National_Cornchip_Day_Den;720449;9847591
serenan;2013;s10291;d;National_Cornchip_Day_Den;720449;9847591
serenan;2013;s10291.1;d;Schiphol_Den;723441;9844921
serenan;2013;s10292.1;d;National_Cornchip_Day_Den;720449;9847591
serenan;2013;s10293;c;Kruuk's_Culvert;724495;9846484
serenan;2013;s10293.1;n;Zoey_Natal_Den_2013;719236;9849302
happyzebra;2013;s10294;d;National_Cornchip_Day_Den;720449;9847591
happyzebra;2013;s10295;n;Schiphol_Den;723441;9844921
serenan;2013;s10297;n;Schiphol_Den;723441;9844921
serenan;2013;s10298;o;National_Cornchip_Day_Den;720688;9847662
serenan;2013;s10299;d;National_Cornchip_Day_Den;720449;9847591
happyzebra;2008;s103;d;Holy_Grail_Den;719087;9840152
happyzebra;2010;s1030;d;Rocky_Point_Den;716191;9842646
serenan;2013;s10300;o;Mega_Junction;720939;9850922
serenan;2013;s10301;o;Pile-o-rocks_Crossing;721209;9848004
serenan;2013;s10302;o;Pile-o-rocks_Crossing;720930;9847668
serenan;2013;s10303;d;National_Cornchip_Day_Den;720449;9847591
serenan;2015;s10304.1;o;Pile-o-rocks_Crossing;721075;9847596
serenan;2013;s10305;o;Unremarkable_Den;722556;9847142
serenan;2013;s10306;o;Pile-o-rocks_Crossing;721050;9847574
serenan;2013;s10307;d;National_Cornchip_Day_Den;720449;9847591
serenan;2013;s10309;n;TNSL_Natal_Den_2013;721927;9845330
happyzebra;2010;s1031;o;Ballerina_Tree;717113;9842572
serenan;2013;s10310;d;National_Cornchip_Day_Den;720449;9847591
serenan;2013;s10314;n;Schiphol_Den;723441;9844921
serenan;2013;s10316;o;Pile-o-rocks_Crossing;721004;9847583
serenan;2013;s10317;d;National_Cornchip_Day_Den;720449;9847591
serenan;2013;s10319;o;National_Cornchip_Day_Den;720448;9847740
