"";"landmark_id";"year";"session";"total_cubs"
"5988";"Runway_Den";2019;"s110084";4
"5989";"Runway_Den";2019;"s110115";4
"5990";"Runway_Den";2019;"s110125";4
"5991";"Runway_Den";2019;"s110130";4
"5992";"Runway_Den";2019;"s110175";4
"5993";"Runway_Den";2020;"s110594";4
"5994";"Runway_Den";2020;"s114456.1";4
"5995";"Runway_Den";2020;"s114460.1";4
"5996";"Runway_Den";2020;"s114465.1";4
"5997";"Runway_Den";2021;"s114475";4
"5998";"Runway_Den";2021;"s114586";4
"5999";"Runway_Den";2021;"s114808";4
"6000";"Runway_Den";2021;"s114819";4
"6001";"Runway_Den";2021;"s114868";4
"6002";"Runway_Den_3";2020;"s114463.1";4
"6003";"Runway_Den_3";2020;"s114471.1";4
"6004";"Runway_Den_3";2020;"s114481.1";4
"6005";"Runway_Den_3";2020;"s114504.1";4
"6006";"Runway_Den_3";2020;"s114523.1";4
"6007";"Runway_Den_3";2020;"s114534.1";4
"6008";"Saito's_Den";2022;"S116002";4
"6009";"Saito's_Den";2022;"S116074";4
"6010";"Saito's_Den_2";2022;"S115982";4
"6011";"Saito's_Den_2";2022;"S115987";4
"6012";"Saito's_Den_2";2022;"S116014";4
"6013";"Saito's_Den_2";2022;"S116020";4
"6014";"Saito's_Den_2";2022;"S116035";4
"6015";"Saito's_Den_2";2022;"S116086";4
"6016";"Saito's_Den_2";2022;"S116151";4
"6017";"Saito's_Den_2";2022;"s116052";4
"6018";"Saito's_Den_2";2022;"s116063";4
"6019";"Salander_Den";2011;"s7058";4
"6020";"Salander_Den";2011;"s7059";4
"6021";"Salander_Den";2011;"s7068";4
"6022";"Sawyer_Den";2010;"s4621";4
"6023";"Sawyer_Den";2011;"s4645";4
"6024";"Sawyer_Den";2011;"s4673";4
"6025";"Sawyer_Den";2015;"s15383";4
"6026";"Schiphol_Den";2011;"s5973";4
"6027";"Schiphol_Den";2011;"s6007";4
"6028";"Schiphol_Den";2011;"s6055";4
"6029";"Schiphol_Den";2011;"s6056";4
"6030";"Schiphol_Den";2011;"s6111";4
"6031";"Schiphol_Den";2011;"s6116";4
"6032";"Schiphol_Den";2011;"s6129.3";4
"6033";"Schiphol_Den";2011;"s6129.5";4
"6034";"Schiphol_Den";2011;"s6130";4
"6035";"Schiphol_Den";2011;"s6130.6";4
"6036";"Schiphol_Den";2011;"s6160";4
"6037";"Schiphol_Den";2011;"s6175";4
"6038";"Schiphol_Den";2011;"s6179";4
"6039";"Schiphol_Den";2011;"s6183";4
"6040";"Schiphol_Den";2011;"s6197";4
"6041";"Schiphol_Den";2011;"s6206";4
"6042";"Schiphol_Den";2011;"s6237.1";4
"6043";"Schiphol_Den";2011;"s6239.1";4
"6044";"Schiphol_Den";2013;"s10004";4
"6045";"Schiphol_Den";2013;"s10016";4
"6046";"Schiphol_Den";2013;"s10044";4
"6047";"Schiphol_Den";2013;"s10066";4
"6048";"Schiphol_Den";2013;"s10076";4
"6049";"Schiphol_Den";2013;"s10525";4
"6050";"Schiphol_Den";2013;"s10531";4
"6051";"Schiphol_Den";2013;"s10566.1";4
"6052";"Schiphol_Den";2013;"s10613";4
"6053";"Schiphol_Den";2013;"s10616";4
"6054";"Schiphol_Den";2013;"s10622";4
"6055";"Schiphol_Den";2013;"s10625.1";4
"6056";"Schiphol_Den";2014;"s13207";4
"6057";"Schiphol_Den";2014;"s13219";4
"6058";"Schiphol_Den";2014;"s13221";4
"6059";"Schiphol_Den";2014;"s13249";4
"6060";"Schiphol_Den";2014;"s13269";4
"6061";"Schiphol_Den";2014;"s13294";4
"6062";"Schiphol_Den";2014;"s13310";4
"6063";"Schiphol_Den";2014;"s13311";4
"6064";"Schiphol_Den";2014;"s13318";4
"6065";"Schiphol_Den";2014;"s13341";4
"6066";"Schiphol_Den";2014;"s13455";4
"6067";"Schiphol_Den";2014;"s13456";4
"6068";"Schiphol_Den";2014;"s13456.1";4
"6069";"Schiphol_Den";2014;"s13484";4
"6070";"Schiphol_Den";2014;"s13508";4
"6071";"Schiphol_Den";2014;"s13512";4
"6072";"Schiphol_Den";2014;"s13514";4
"6073";"Schiphol_Den";2014;"s13614";4
"6074";"Schiphol_Den";2014;"s13653";4
"6075";"Schiphol_Den";2014;"s13660";4
"6076";"Schiphol_Den";2014;"s13669";4
"6077";"Schiphol_Den";2014;"s13685";4
"6078";"Schiphol_Den";2014;"s13699";4
"6079";"Schiphol_Den";2014;"s13701";4
"6080";"Schiphol_Den";2014;"s13703";4
"6081";"Schiphol_Den";2014;"s13705";4
"6082";"Schiphol_Den";2014;"s13735";4
"6083";"Schiphol_Den";2014;"s13737";4
"6084";"Schiphol_Den";2014;"s13740";4
"6085";"Schiphol_Den";2014;"s13755";4
"6086";"Schiphol_Den";2014;"s13760";4
"6087";"Schmuzty_Den";2013;"s12428";4
"6088";"Seatac_Den";2009;"s2238";4
"6089";"Secluded_Den";2014;"t86881";4
"6090";"Silk_Natal_Den";2018;"s24129";4
"6091";"Singizi_Den";2014;"t88015";4
"6092";"Sleepy_Den";2019;"s110396";4
"6093";"Snowbird_Den";2009;"s3898";4
"6094";"Some_Freaky_Lions_Den";2018;"s23799";4
"6095";"Some_Freaky_Lions_Den";2018;"s23892";4
"6096";"Some_Freaky_Lions_Den_3";2023;"S117669";4
"6097";"South_Den";2008;"s3370";4
"6098";"South_Den";2008;"s3379";4
"6099";"Special_Den";2019;"t105604";4
"6100";"Special_Den";2019;"t105627";4
"6101";"Special_Den";2019;"t105758";4
"6102";"Special_Den";2019;"t105814";4
"6103";"Special_Den";2019;"t105821";4
"6104";"Special_Den";2019;"t105866";4
"6105";"Strasbourg_Den";2011;"s7324";4
"6106";"Sugar_Daddy_Den";2015;"t92215";4
"6107";"Sugar_Daddy_Den";2015;"t92240";4
"6108";"Summit_Den";2014;"s15152";4
"6109";"Summit_Den";2014;"s15161";4
"6110";"Summit_Den";2014;"s15171";4
"6111";"Sunrise_Valley_Communal_Den/Natal_Den";2002;"t35797";4
"6112";"Sunrise_Valley_Communal_Den/Natal_Den";2002;"t35798";4
"6113";"Sunrise_Valley_Communal_Den/Natal_Den";2002;"t35804";4
"6114";"Sunrise_Valley_Communal_Den/Natal_Den";2002;"t35840";4
"6115";"Sunrise_Valley_Communal_Den/Natal_Den";2002;"t35900";4
"6116";"Sunrise_Valley_Communal_Den/Natal_Den";2002;"t35915";4
"6117";"Sunrise_Valley_Communal_Den/Natal_Den";2002;"t35928";4
"6118";"Sunrise_Valley_Communal_Den/Natal_Den";2002;"t35980";4
"6119";"Sunrise_Valley_Communal_Den/Natal_Den";2002;"t36029";4
"6120";"Sunrise_Valley_Communal_Den/Natal_Den";2002;"t36084";4
"6121";"Sunrise_Valley_Communal_Den/Natal_Den";2002;"t36277";4
"6122";"Sunrise_Valley_Communal_Den/Natal_Den";2002;"t36339";4
"6123";"Sunrise_Valley_Communal_Den/Natal_Den";2002;"t36383";4
"6124";"Sunrise_Valley_Communal_Den/Natal_Den";2004;"t48769";4
"6125";"Sunrise_Valley_Communal_Den/Natal_Den";2005;"t53419";4
"6126";"Sunrise_Valley_Communal_Den/Natal_Den";2005;"t53442";4
"6127";"Sunrise_Valley_Communal_Den/Natal_Den";2006;"t58637";4
"6128";"Sunrise_Valley_Communal_Den/Natal_Den";2006;"t58718";4
"6129";"Sunrise_Valley_Communal_Den/Natal_Den";2006;"t58739";4
"6130";"Sunrise_Valley_Communal_Den/Natal_Den";2006;"t58758";4
"6131";"Sunrise_Valley_Communal_Den/Natal_Den";2006;"t58902";4
"6132";"Superstar_Den";2021;"s115514";4
"6133";"Superstar_Den";2021;"s115527";4
"6134";"Superstar_Den";2021;"s115536";4
"6135";"Superstar_Den";2021;"s115542";4
"6136";"Superstar_Den_2";2021;"s115213";4
"6137";"Superstar_Den_2";2021;"s115453";4
"6138";"Superstar_Den_3";2021;"s115494";4
"6139";"Suzi_Den";2009;"s3576.1";4
"6140";"Suzi_Den";2009;"s3579";4
"6141";"Suzi_Den";2011;"s4914";4
"6142";"Suzi_Den";2011;"s4917";4
"6143";"Suzi_Den";2011;"s4928";4
"6144";"Suzi_Den";2011;"s5077";4
"6145";"Suzi_Den";2011;"s5126";4
"6146";"Suzi_Den";2011;"s5186.1";4
"6147";"Suzi_Den";2017;"s22006";4
"6148";"Suzi_Den";2017;"s22010";4
"6149";"Suzi_Den_3";2017;"s21641";4
"6150";"Suzi_Den_3";2017;"s21655";4
"6151";"Suzi_Den_3";2017;"s21712";4
"6152";"Suzi_Den_3";2017;"s21945";4
"6153";"Suzi_Den_3";2017;"s21959";4
"6154";"Suzi_Den_3";2017;"s21961";4
"6155";"Suzi_Den_II";2009;"s3593";4
"6156";"Suzi_Den_III";2020;"s110837";4
"6157";"Swimming_Pool_Den";2023;"S117779";4
"6158";"TEDY_Natal_Den";2018;"s24336";4
"6159";"Tangawizi_Den";2015;"t91218";4
"6160";"Tangawizi_Den";2015;"t91309";4
"6161";"Tangawizi_Den";2015;"t91421";4
"6162";"Temple_of_Artemis_Den";2014;"s14913";4
"6163";"Temple_of_Artemis_Den";2014;"s15043";4
"6164";"Temple_of_Artemis_Den";2014;"s15077";4
"6165";"The_Burrow_Den";2023;"S117653";4
"6166";"The_Hatch_Den";2011;"s5263";4
"6167";"The_Hatch_Den";2011;"s5286";4
"6168";"The_Hatch_Den";2012;"s8614";4
"6169";"The_Hatch_Den";2012;"s9371";4
"6170";"The_Hatch_Den";2012;"s9381";4
"6171";"The_Hatch_Den";2012;"s9386";4
"6172";"The_Hatch_Den";2012;"s9388";4
"6173";"The_Hatch_Den";2012;"s9405";4
"6174";"The_Hatch_Den";2012;"s9416";4
"6175";"The_Hatch_Den";2012;"s9420";4
"6176";"The_Hatch_Den";2012;"s9432";4
"6177";"The_Hatch_Den";2013;"s11436";4
"6178";"The_Hatch_Den";2013;"s11438";4
"6179";"The_Hatch_Den";2013;"s11450";4
"6180";"The_Hatch_Den";2013;"s11454.1";4
"6181";"The_Hatch_Den";2013;"s11472";4
"6182";"The_Hatch_Den";2013;"s11474";4
"6183";"The_Staff_Den";2011;"s4810";4
"6184";"The_Staff_Den";2011;"s4857";4
"6185";"The_Staff_Den";2011;"s4876";4
"6186";"The_Staff_Den";2013;"s11505";4
"6187";"The_Staff_Den";2013;"s11518";4
"6188";"Tigris_Den";2014;"s12767";4
"6189";"Tigris_Den";2014;"s12771";4
"6190";"Tigris_Den";2014;"s12784";4
"6191";"Tigris_Den";2014;"s12794";4
"6192";"Tigris_Den";2014;"s12890";4
"6193";"Tigris_Den";2015;"s16324";4
"6194";"Tijuana_Den";2009;"s767";4
"6195";"Tijuana_Den";2009;"s780";4
"6196";"Tijuana_Den";2009;"s789";4
"6197";"Tijuana_Den";2010;"s1144";4
"6198";"Tijuana_Den";2010;"s1147";4
"6199";"Tijuana_Den";2019;"s110464";4
"6200";"Twix_Den";2011;"s5059";4
"6201";"Twix_Den";2015;"s17709";4
"6202";"Twix_Den";2016;"s18203";4
"6203";"Twix_Den";2016;"s18321";4
"6204";"Twix_Den";2016;"s18380";4
"6205";"Twix_Den";2016;"s18390";4
"6206";"Twix_Den";2016;"s18401";4
"6207";"Twix_Den";2016;"s18440";4
"6208";"Twix_Den";2016;"s18452";4
"6209";"Twix_Den_2";2020;"s110836";4
"6210";"Twix_Den_2";2020;"s110849";4
"6211";"Twix_Den_2";2020;"s110879";4
"6212";"Twix_Den_2";2020;"s110884";4
"6213";"Twix_Den_2";2020;"s110896";4
"6214";"Twix_Den_2";2020;"s110934";4
"6215";"Ugli_Den";2017;"s21612";4
"6216";"Ugli_Den";2017;"s21706";4
"6217";"Uproar_Den";2016;"s20433";4
"6218";"Uproar_Den";2016;"s20435";4
"6219";"Uproar_Den";2016;"s20438";4
"6220";"Vandalism_Den";2010;"s1207";4
"6221";"Vandalism_Den";2010;"s1220";4
"6222";"Vandalism_Den";2010;"s1221";4
"6223";"Villa_Den";2019;"t107447";4
"6224";"Villa_Den";2019;"t108084";4
"6225";"Villa_Den";2019;"t108091";4
"6226";"Villa_Den";2019;"t108098";4
"6227";"Wapi_Dave_Den";2018;"s24098";4
"6228";"Wapi_Dave_Den";2018;"s24100";4
"6229";"Wapi_Dave_Den";2018;"s24102";4
"6230";"Wapi_Dave_Den";2018;"s24103";4
"6231";"Wapi_Dave_Den";2018;"s24118";4
"6232";"Wapi_Dave_Den";2018;"s24120";4
"6233";"Wapi_Dave_Den";2019;"s109282";4
"6234";"Wapi_Dave_Den";2019;"s109376";4
"6235";"Wapi_Dave_Den";2019;"s109379";4
"6236";"Wapi_Dave_Den";2019;"s109392";4
"6237";"Wapi_Dave_Den";2019;"s109804";4
"6238";"Wapi_Dave_Den";2019;"s109815";4
"6239";"Wapi_Dave_Den";2019;"s109821";4
"6240";"Wapi_Dave_Den";2019;"s109827";4
"6241";"Wapi_Dave_Den";2019;"s109835";4
"6242";"Wapi_Dave_Den";2019;"s109843";4
"6243";"Wapi_Dave_Den";2019;"s109854";4
"6244";"Wapi_Dave_Den";2019;"s109859";4
"6245";"Wapi_Dave_Den";2019;"s109866";4
"6246";"Wapi_Dave_Den";2019;"s109873";4
"6247";"Wapi_Dave_Den";2019;"s109882";4
"6248";"Wapi_Dave_Den";2019;"s109886";4
"6249";"Wapi_Dave_Den";2019;"s109893";4
"6250";"Wapi_Dave_Den";2019;"s109896";4
"6251";"Wapi_Dave_Den";2019;"s25067";4
"6252";"Wapi_Dave_Den";2019;"s25071";4
"6253";"Wapi_Dave_Den";2019;"s25143";4
"6254";"Waverly_Den";2008;"t63954";4
"6255";"Wayland_Den";2008;"t64172";4
"6256";"Whooping_Cami_Den";2014;"s13109";4
"6257";"Whooping_Cami_Den";2014;"s13118";4
"6258";"Whooping_Cami_Den";2014;"s13164";4
"6259";"Whooping_Cami_Den";2015;"s16083";4
"6260";"Whooping_Cami_Den";2015;"s16192";4
"6261";"Wild_Berry_Den";2023;"s117099";4
"6262";"Windsor_Den";2011;"s7664";4
"6263";"Windsor_Den";2011;"s7676";4
"6264";"Windsor_Den";2011;"s7689";4
"6265";"Windsor_Den";2011;"s7690";4
"6266";"Windsor_Den";2012;"s9437";4
"6267";"Windsor_Den";2012;"s9509";4
"6268";"Windsor_Den";2012;"s9554";4
"6269";"Windsor_Den";2012;"s9596";4
"6270";"Windsor_Den";2013;"s12154";4
"6271";"Windsor_Den";2014;"s12695";4
"6272";"Windsor_Den";2014;"s12704";4
"6273";"Windsor_Den";2014;"s12708";4
"6274";"Windsor_Den";2014;"s12806";4
"6275";"Windsor_Den";2015;"s17798.1";4
"6276";"Windsor_Den";2015;"s17877";4
"6277";"Windsor_Den";2016;"s20885";4
"6278";"Windsor_Den";2017;"s21209";4
"6279";"Zeus_Den";2014;"s14941";4
"6280";"Zeus_Den";2014;"s14952";4
"6281";"Zeus_Den";2014;"s14999";4
"6282";"Zeus_Den";2014;"s15001";4
"6283";"Zeus_Den";2014;"s15003";4
"6284";"Aardwolf_Communal_Den";2003;"t40437";3
"6285";"Aardwolf_Communal_Den";2004;"t43542";3
"6286";"Aardwolf_Communal_Den";2004;"t43578";3
"6287";"Aardwolf_Communal_Den";2004;"t43593";3
"6288";"Aardwolf_Communal_Den";2004;"t43598";3
"6289";"Aardwolf_Communal_Den";2004;"t43630";3
"6290";"Aardwolf_Communal_Den";2004;"t43644";3
"6291";"Aardwolf_Communal_Den";2004;"t43658";3
"6292";"Aardwolf_Communal_Den";2004;"t43660";3
"6293";"Aardwolf_Communal_Den";2004;"t43681";3
"6294";"Aardwolf_Communal_Den";2004;"t43698";3
"6295";"Aardwolf_Communal_Den";2004;"t43705";3
"6296";"Aardwolf_Communal_Den";2004;"t43740";3
"6297";"Aardwolf_Communal_Den";2004;"t43767";3
"6298";"Aardwolf_Communal_Den";2011;"t73911";3
"6299";"Aardwolf_Communal_Den";2011;"t73974";3
"6300";"Airstrip_Den";2008;"s1699";3
"6301";"Airstrip_Den";2009;"s2171";3
"6302";"Airstrip_Den";2009;"s2186";3
"6303";"Ajira_Den";2011;"s4791";3
"6304";"Alamo_Den";2011;"s7385";3
"6305";"Alamo_Den";2011;"s7507";3
"6306";"Alamo_Den";2011;"s7513";3
"6307";"Alamo_Natal_Den";2011;"t73264";3
"6308";"Alamo_Natal_Den";2011;"t73411";3
"6309";"Alamo_Natal_Den";2011;"t73528";3
"6310";"Albatross_Den";2015;"s17103";3
"6311";"Albatross_Den";2015;"s17186";3
"6312";"All_Hallows'_Eve_Den";2019;"s109008";3
"6313";"All_Hallows'_Eve_Den";2019;"s109018";3
"6314";"All_Hallows'_Eve_Den";2019;"s109052";3
"6315";"All_Hallows'_Eve_Den";2019;"s24762";3
"6316";"Amazon_Den";2009;"s354";3
"6317";"Amazon_Den";2009;"s359";3
"6318";"Amazon_Den";2009;"s385";3
"6319";"Angry_Ele_Den";2017;"s21289";3
"6320";"Aqua's_Natal_Den_2014";2014;"t86325";3
"6321";"Aqua's_Natal_Den_2014";2014;"t86733";3
"6322";"Argon's_Natal_Den_2014";2014;"t87470";3
"6323";"Argon's_Natal_Den_2014";2014;"t87473";3
"6324";"Argon's_Natal_Den_2014";2014;"t87600";3
"6325";"Argon's_Natal_Den_2014";2014;"t88926";3
"6326";"Armani_Den";2019;"s109938";3
"6327";"Arson_Den";2010;"s1183";3
"6328";"Arson_Den";2010;"s1196";3
"6329";"Bakery_Den";2008;"s1455";3
"6330";"Banana_Tree_Communal_Den";2007;"t60535";3
"6331";"Barbie_Party_Den";2015;"t92375";3
"6332";"Barbie_Party_Den";2015;"t92394";3
"6333";"Barbie_Party_Den";2015;"t92515";3
"6334";"Base_Natal_Den/Communal_Den";2003;"t37634";3
"6335";"Base_Natal_Den/Communal_Den";2003;"t37684";3
"6336";"Base_Natal_Den/Communal_Den";2003;"t37755";3
"6337";"Bberry_Den";2017;"s22044";3
"6338";"Beanie_Baby_Den";2023;"s117929";3
"6339";"Beanie_Baby_Den";2023;"s117955";3
"6340";"Beanie_Baby_Den";2023;"s118024";3
"6341";"Beanie_Baby_Den";2023;"s132139";3
"6342";"Beanie_Baby_Den";2023;"s132182";3
"6343";"Benedict_Den";2011;"s6681.1";3
"6344";"Benedict_Den";2011;"s6743";3
"6345";"Benedict_Den";2011;"s6745";3
"6346";"Benedict_Den";2011;"s6747";3
"6347";"Benedict_Den";2011;"s6793";3
"6348";"Bergen_Den";2011;"s6876.1";3
"6349";"Big_Bush_Communal_Den";2017;"t99215";3
"6350";"Big_Bush_Communal_Den";2017;"t99260";3
"6351";"Big_Bush_Communal_Den";2017;"t99292";3
"6352";"Big_Bush_Communal_Den";2020;"t111869";3
"6353";"Big_Bush_Communal_Den";2020;"t111893";3
"6354";"Big_Bush_Communal_Den";2020;"t111911";3
"6355";"Big_Bush_Communal_Den";2020;"t111952";3
"6356";"Big_Bush_Den";2011;"t75031";3
"6357";"Big_Bush_Den";2011;"t75053";3
"6358";"Big_Bush_Den";2011;"t75151";3
"6359";"Big_Bush_Den";2011;"t75157";3
"6360";"Big_Sky_Den";2023;"s116841";3
"6361";"Big_Sky_Den";2023;"s116893";3
"6362";"Big_Sky_Den_2";2023;"s116506";3
"6363";"Big_Sky_Den_2";2023;"s116755";3
"6364";"Big_Sky_Den_2";2023;"s116810";3
"6365";"Bird_Bath_Den";2023;"S117485";3
"6366";"Bird_Bath_Den";2023;"s116949";3
"6367";"Bird_Bath_Den";2023;"s116971";3
"6368";"Bird_Bath_Den";2023;"s117003";3
"6369";"Bordello_Den";2013;"s10087.1";3
"6370";"Bordello_Den";2013;"s10117";3
"6371";"Bordello_Den";2014;"s14283";3
"6372";"Boulevard_Den";2008;"t63184";3
"6373";"Boulevard_Den";2008;"t63228";3
"6374";"Boulevard_Den";2008;"t63235";3
"6375";"Boulevard_Den";2008;"t63267";3
"6376";"Boulevard_Den";2008;"t63298";3
"6377";"Boulevard_Den";2008;"t63307";3
"6378";"Boulevard_Den";2008;"t63341";3
"6379";"Boulevard_Den";2008;"t63349";3
"6380";"Boulevard_Den";2008;"t63366";3
"6381";"Boulevard_Den";2008;"t63378";3
"6382";"Boulevard_Den";2008;"t63800";3
"6383";"Boulevard_Den";2008;"t63895";3
"6384";"Boulevard_Den";2008;"t63997";3
"6385";"Bright_Eyes_Den";2014;"s14281";3
"6386";"Bright_Eyes_Den_ll";2017;"s22332";3
"6387";"Budapest_Den";2012;"s8329";3
"6388";"Budapest_Den";2012;"s8358";3
"6389";"Budapest_Den";2012;"s8373";3
"6390";"Budget_Den";2023;"S117607";3
"6391";"Budget_Den";2023;"S117609";3
"6392";"Budget_Den";2023;"S117616";3
"6393";"Budget_Den";2023;"s118084";3
"6394";"Budget_Den";2023;"s118144";3
"6395";"Budget_Den";2023;"s118156";3
"6396";"Budget_Den";2023;"s118160";3
"6397";"Budget_Den";2023;"s118183";3
"6398";"Budget_Den";2023;"s118188";3
"6399";"Budget_Den_2";2023;"s118123";3
"6400";"Budget_Den_2";2023;"s118186";3
"6401";"Burning_Den";2021;"s115056";3
"6402";"Burning_Den";2021;"s115066";3
"6403";"CERN_Den";2008;"s274";3
"6404";"CERN_Den";2008;"s305";3
"6405";"Calexico_Den";2012;"s9646";3
"6406";"Calexico_Den";2012;"s9651";3
"6407";"Calexico_Den";2016;"s20909";3
"6408";"Cannibal_Cami_Den";2015;"s16521.1";3
"6409";"Cannibal_Cami_Den";2015;"s16647";3
"6410";"Cannibal_Cami_Den";2015;"s16837";3
"6411";"Cannibal_Cami_Den";2015;"s16844";3
"6412";"Cannibal_Cami_Den";2015;"s16943";3
"6413";"Cannibal_Cami_Den";2015;"s16951";3
"6414";"Cannibal_Cami_Den";2015;"s16964";3
"6415";"Cannibal_Cami_Den";2015;"s16970";3
"6416";"Cannibal_Cami_Den";2015;"s16976";3
"6417";"Cannibal_Cami_Den";2015;"s16984";3
"6418";"Cannibal_Cami_Den";2015;"s17751";3
"6419";"Cannibal_Cami_Den";2015;"s17758";3
"6420";"Cash_Den";2014;"t88195";3
"6421";"Cash_Den";2014;"t89310";3
"6422";"Cash_Den";2014;"t89397";3
"6423";"Cash_Den";2014;"t89444";3
"6424";"Cash_Den";2014;"t89497";3
"6425";"Central_Park_Communal_Den";2012;"t79458";3
"6426";"Central_Park_Communal_Den";2012;"t79461";3
"6427";"Central_Park_Communal_Den";2012;"t79473";3
"6428";"Central_Park_Communal_Den";2012;"t79533";3
"6429";"Central_Park_Communal_Den";2012;"t79540";3
"6430";"Central_Park_Communal_Den";2012;"t79569";3
"6431";"Central_Park_Communal_Den";2012;"t79588";3
"6432";"Central_Park_Communal_Den";2012;"t79607";3
"6433";"Central_Park_Communal_Den";2012;"t79629";3
"6434";"Central_Park_Communal_Den";2012;"t79651";3
"6435";"Central_Park_Communal_Den";2012;"t79654";3
"6436";"Central_Park_Communal_Den";2012;"t79677";3
"6437";"Central_Park_Communal_Den";2012;"t79699";3
"6438";"Central_Park_Communal_Den";2012;"t79738";3
"6439";"Central_Park_Communal_Den";2012;"t79780";3
"6440";"Central_Park_Communal_Den";2012;"t79802";3
"6441";"Central_Park_Communal_Den";2012;"t79865";3
"6442";"Central_Park_Communal_Den";2012;"t79868";3
"6443";"Central_Park_Communal_Den";2012;"t79910";3
"6444";"Central_Park_Communal_Den";2012;"t79949";3
"6445";"Central_Park_Communal_Den";2012;"t79959";3
"6446";"Central_Park_Communal_Den";2013;"t80043";3
"6447";"Central_Park_Communal_Den";2013;"t80086";3
"6448";"Central_Park_Communal_Den";2013;"t80205";3
"6449";"Central_Park_Communal_Den";2013;"t80340";3
"6450";"Central_Park_Communal_Den";2013;"t80548";3
"6451";"Central_Park_Communal_Den";2013;"t80561";3
"6452";"Central_Park_Communal_Den";2013;"t80734";3
"6453";"Central_Park_Communal_Den";2013;"t80890";3
"6454";"Central_Park_Communal_Den";2013;"t80897";3
"6455";"Central_Park_Communal_Den";2013;"t81388";3
"6456";"Central_Park_Communal_Den";2013;"t81433";3
"6457";"Central_Park_Communal_Den";2013;"t81886";3
"6458";"Central_Park_Communal_Den";2013;"t82219";3
"6459";"Central_Park_Communal_Den";2013;"t82309";3
"6460";"Central_Park_Communal_Den";2013;"t82385";3
"6461";"Central_Park_Communal_Den";2013;"t82395";3
"6462";"Central_Park_Communal_Den";2013;"t82589";3
"6463";"Central_Park_Communal_Den";2013;"t82607";3
"6464";"Central_Park_Communal_Den";2013;"t82635";3
"6465";"Central_Park_Communal_Den";2016;"t96060";3
"6466";"Central_Park_Communal_Den";2016;"t96095";3
"6467";"Central_Park_Communal_Den";2016;"t96138";3
"6468";"Central_Park_Communal_Den";2016;"t96175";3
"6469";"Central_Park_Communal_Den";2016;"t96292";3
"6470";"Central_Park_Communal_Den";2016;"t96385";3
"6471";"Chamber_of_Secrets_Den";2010;"s3169";3
"6472";"Chex_Den";2011;"s6821";3
"6473";"Chex_Den";2011;"s6830";3
"6474";"Cinnabon_Den";2013;"s11022";3
"6475";"Cinnabon_Den";2013;"s11033";3
"6476";"Cinnabon_Den";2013;"s11041";3
"6477";"Circe_Den";2021;"s114632";3
"6478";"Claire_Den";2014;"s14821";3
"6479";"Clamor_Den";2016;"s20439";3
"6480";"Cliff_Den";2016;"t96314";3
"6481";"Cliff_Den";2018;"t104122";3
"6482";"Cliff_Den";2018;"t104652";3
"6483";"Cliff_Den";2018;"t104986";3
"6484";"Cliff_Den";2019;"t105906";3
"6485";"Cliff_Den";2019;"t105913";3
"6486";"Cliff_Den";2019;"t105935";3
"6487";"Cliff_Den";2019;"t105951";3
"6488";"Cliff_Den";2019;"t107230";3
"6489";"Cliff_Den";2019;"t107312";3
"6490";"Cliff_Den_2";2019;"t105983";3
"6491";"Cliff_Den_2";2019;"t106232";3
"6492";"Cliff_Den_2";2019;"t106251";3
"6493";"Cliff_Den_2";2019;"t106272";3
"6494";"Cliff_Den_2";2019;"t106287";3
"6495";"Cliff_Den_2";2019;"t106311";3
"6496";"Cliff_Den_2";2019;"t106853";3
"6497";"Cliff_Den_2";2019;"t106914";3
"6498";"Cliff_Den_2";2019;"t106977";3
"6499";"Cliff_Den_2";2019;"t106981";3
"6500";"Cliff_Den_2";2019;"t107002";3
"6501";"Cocobeach_Den";2011;"s7286";3
"6502";"Coincidence_D";2008;"s194";3
"6503";"Coincidence_D";2023;"s117405";3
"6504";"Coincidence_Den_2";2023;"s117377";3
"6505";"Coincidence_Den_2";2023;"s117395";3
"6506";"Colossus_of_Rhodes_Den";2015;"s15399";3
"6507";"Colossus_of_Rhodes_Den";2015;"s15496";3
"6508";"Colossus_of_Rhodes_Den";2016;"s19898";3
"6509";"Colossus_of_Rhodes_Den";2016;"s19904.3";3
"6510";"Colossus_of_Rhodes_Den";2016;"s20186";3
"6511";"Confusing_Den_2";2019;"t108115";3
"6512";"Confusing_Den_2";2019;"t108185";3
"6513";"Confusing_Den_3";2019;"t108464";3
"6514";"Copenhagen_Den";2011;"s6033";3
"6515";"Copenhagen_Den";2011;"s6058";3
"6516";"Crocodile_Den";2008;"t62604";3
"6517";"Crocodile_Den";2008;"t62701";3
"6518";"Crocodile_Den";2010;"t70002";3
"6519";"Croton_Edge_Communal_Den";2009;"t67482";3
"6520";"Croton_Edge_Communal_Den";2009;"t67525";3
"6521";"Croton_Edge_Communal_Den";2009;"t67536";3
"6522";"Croton_Edge_Communal_Den";2009;"t67543";3
"6523";"Croton_Edge_Communal_Den";2009;"t67849";3
"6524";"Croton_Edge_Communal_Den";2009;"t67876";3
"6525";"Croton_Edge_Communal_Den";2009;"t67903";3
"6526";"Croton_Edge_Communal_Den";2010;"t70486";3
"6527";"Croton_Edge_Communal_Den";2010;"t70555";3
"6528";"Croton_Edge_Communal_Den";2010;"t70917";3
"6529";"Croton_Edge_Communal_Den";2010;"t70956";3
