landmark_id;clan;year;month;session;hyenas;utme;utmn
Lugga_Den;happyzebra;2017;06;s21830;avln,bard,bulu,coel,drgn,juju,king,kng,lanc,pike,plop;718649;9844548
Lugga_Den2;happyzebra;2017;06;s21832;bard,bulu,chpa,drgn,goon,juju,king,kng,krkn;718624;9844590
Angry_Ele_Den_2;happyzebra;2017;06;s21832;bard,bulu,chpa,drgn,goon,juju,king,kng,krkn;718503;9844377
Lugga_Den2;happyzebra;2017;06;s21832;bard,bulu,chpa,drgn,goon,juju,king,kng,krkn;718624;9844590
Angry_Ele_Den_2;happyzebra;2017;06;s21833;chak,coel,jlyr,lanc,omha,rumg,sgl;718503;9844377
Angry_Ele_Den_2;happyzebra;2017;06;s21833;chak,coel,jlyr,lanc,omha,rumg,sgl;718503;9844377
Angry_Ele_Den;happyzebra;2017;06;s21833;chak,coel,jlyr,lanc,omha,rumg,sgl;718523;9844405
Lugga_Den;happyzebra;2017;06;s21833.1;avln,chak,omha,rumg;718649;9844548
Angry_Ele_Den;happyzebra;2017;06;s21834;jlyr;718523;9844405
Lugga_Den2;happyzebra;2017;06;s21836;chpa,clay,krkn,lanc;718624;9844590
Angry_Ele_Den;happyzebra;2017;06;s21837;avln,clay,goon,krkn,nyc,rumg;718523;9844405
Angry_Ele_Den_2;happyzebra;2017;06;s21837;avln,clay,goon,krkn,nyc,rumg;718503;9844377
Angry_Ele_Den;happyzebra;2017;06;s21837;avln,clay,goon,krkn,nyc,rumg;718523;9844405
Angry_Ele_Den;happyzebra;2017;06;s21837;avln,clay,goon,krkn,nyc,rumg;718523;9844405
Lugga_Den;happyzebra;2017;06;s21842;bard,drgn,juju;718649;9844548
Lugga_Den;happyzebra;2017;06;s21843;bard,bulu,chpa,clay,drgn,goon,jazz,juju,king,kng,krkn,lanc,pike,sgl,tula;718649;9844548
Lugga_Den2;happyzebra;2017;06;s21845;ando,avln,bard,bulu,chpa,clay,drgn,erem,juju,king,kng,krkn;718624;9844590
Angry_Ele_Den;happyzebra;2017;07;s21846;erem,lanc,pike,saw;718523;9844405
Lugga_Den;happyzebra;2017;07;s21847;bard,bulu,chpa,goon,juju,krkn,pike;718649;9844548
Lugga_Den2;happyzebra;2017;07;s21849;bard,chpa,clay,drgn,erem,goon,juju,king,kng,krkn,pike,rumg,thls,tula;718624;9844590
Lugga_Den;happyzebra;2017;07;s21851;bard,bulu,drgn,goon,juju,king,kng;718649;9844548
Lugga_Den;happyzebra;2017;07;s21854;bard,bulu,chpa,clay,erem,goon,juju,krkn,pike;718649;9844548
Lugga_Den;happyzebra;2017;07;s21855;bard,clus,drgn,jeep,king,kng,krkn;718649;9844548
Lugga_Den;happyzebra;2017;07;s21856;asgd,bard,chpa,goli,goon,king,kng,lanc,pike,rgnk,saw,thls;718649;9844548
Lugga_Den_lll;happyzebra;2017;07;s21856.1;ando,asgd,bard,chpa,clay,drgn,erem,goon,jazz,king,kng,krkn,ragn,saw;718592;9844639
Lugga_Den2;happyzebra;2017;07;s21856.1;ando,asgd,bard,chpa,clay,drgn,erem,goon,jazz,king,kng,krkn,ragn,saw;718624;9844590
Lugga_Den2;happyzebra;2017;07;s21859;bard,bulu,drgn,erem,goon,juju,king,kng,omha,pike,rumg;718624;9844590
Lugga_Den_lll;happyzebra;2017;07;s21859;bard,bulu,drgn,erem,goon,juju,king,kng,omha,pike,rumg;718592;9844639
Airstrip_Den;serenan;2009;07;s2186;ava,hkr,krst,prth,rbc,tsu;723463;9844931
Lugga_Den_lll;happyzebra;2017;07;s21862;bard,coel,drgn,erem,goon,king,kng,pike;718592;9844639
Lugga_Den2;happyzebra;2017;07;s21862;bard,coel,drgn,erem,goon,king,kng,pike;718624;9844590
Lugga_Den_lll;happyzebra;2017;07;s21863;bulu,erem,juju;718592;9844639
Lugga_Den_lll;happyzebra;2017;07;s21866;bard,chpa,clay,drgn,erem,goon,jeep,king,kng,krkn,lanc,rumg,savy;718592;9844639
Lugga_Den2;happyzebra;2017;07;s21866;bard,chpa,clay,drgn,erem,goon,jeep,king,kng,krkn,lanc,rumg,savy;718624;9844590
Lugga_Den_lll;happyzebra;2017;07;s21866;bard,chpa,clay,drgn,erem,goon,jeep,king,kng,krkn,lanc,rumg,savy;718592;9844639
Lugga_Den2;happyzebra;2017;07;s21866;bard,chpa,clay,drgn,erem,goon,jeep,king,kng,krkn,lanc,rumg,savy;718624;9844590
Lugga_Den_lll;happyzebra;2017;07;s21869;bard,chpa,drgn,goon,king,kng,krkn;718592;9844639
Lugga_Den2;happyzebra;2017;07;s21869;bard,chpa,drgn,goon,king,kng,krkn;718624;9844590
Airstrip_Den;serenan;2009;07;s2187;ava,cent,hkr,krst,lcs,prth,rbc,sagr,scrf,trex,tsu;723463;9844931
Lugga_Den_lll;happyzebra;2017;07;s21872;ando,goon,muon;718592;9844639
God_Bless_America_Tree;happyzebra;2017;07;s21873;NA;720511;9844985
Super_Conspicuous_Bush;happyzebra;2017;07;s21874;chpa,clay,king,kng,lanc;718541;9844712
Lugga_Den2;happyzebra;2017;07;s21874;chpa,clay,king,kng,lanc;718624;9844590
Lugga_Den2;happyzebra;2017;07;s21878;asgd,avln,chpa,clay,drgn,erem,goon,king,kng,krkn,omly,plop,rgnk,thls,tula;718624;9844590
Airstrip_Den;serenan;2009;07;s2188;ava,cent,dej,ema,hkr,krst,lcs,peep,pi,prth,rbc,sagr,sau,scrf,shrm,trex,tsu;723463;9844931
Lugga_Den2;happyzebra;2017;07;s21881;asgd,chpa,drgn,goon,king,kng,krkn,lanc,saw,sktl,tbmn;718624;9844590
Lugga_Den_lll;happyzebra;2017;08;s21882;drgn,goon,king,kng;718592;9844639
Lugga_Den;happyzebra;2017;08;s21885;asgd,bard,bulu,chpa,clay,drgn,erem,goon,king,kng,rgnk,savy,thls;718649;9844548
Lugga_Den;happyzebra;2017;08;s21888;asgd,chpa,clay,coel,drgn,erem,goon,king,kng,krkn,ragn,saw;718649;9844548
Lugga_Den;happyzebra;2017;08;s21889;asgd,chpa,drgn,erem,goli,goon,jeep,juju,king,kng,krkn,lanc,nyc,rgnk,thls;718649;9844548
Lugga_Den;happyzebra;2017;08;s21893;asgd,bard,chpa,drgn,juju,king,kng,omha,pike,ragn,snap;718649;9844548
Lugga_Den;happyzebra;2017;08;s21895;asgd,bard,chpa,goli,kng,lanc,pike,rgnk,rumg;718649;9844548
Lugga_Den;happyzebra;2017;08;s21898;bard,clay,goon,krkn,rgnk,rmmy,skep;718649;9844548
Lugga_Den;happyzebra;2017;08;s21899;bard,clay,drgn,erem,goon,juju,king,kng,krkn,lanc,pike,plop,ragn,tula;718649;9844548
Lugga_Den;happyzebra;2017;08;s21901;ando,asgd,bard,clay,goon,juju,lanc,omly,pike,rgnk,tbmn;718649;9844548
Lugga_Den;happyzebra;2017;08;s21904;bard,clay,goon,jeep,krkn,lanc,omly,pike,rumg,treb;718649;9844548
Lugga_Den;happyzebra;2017;08;s21905;asgd,avln,bard,chpa,clay,drgn,erem,goon,jeep,juju,king,kng,lanc,omly,pike,plop,rgnk,saw,snap;718649;9844548
Lugga_Den;happyzebra;2017;08;s21908;chak,drgn,goon,krkn;718649;9844548
Airstrip_Den;serenan;2009;07;s2191;ava,hkr,joni,krst,lcs,rbc,sagr,scrf,shrm,trex,tsu;723463;9844931
Lugga_Den;happyzebra;2017;08;s21912;asgd,bard,cami,chpa,clay,drgn,erem,goli,goon,jeep,king,kng,krkn,omha,pike,rmmy,rumg,saw,snap,tbmn,thls;718649;9844548
Lugga_Den;happyzebra;2017;08;s21912;asgd,bard,cami,chpa,clay,drgn,erem,goli,goon,jeep,king,kng,krkn,omha,pike,rmmy,rumg,saw,snap,tbmn,thls;718649;9844548
Lugga_Den;happyzebra;2017;08;s21912;asgd,bard,cami,chpa,clay,drgn,erem,goli,goon,jeep,king,kng,krkn,omha,pike,rmmy,rumg,saw,snap,tbmn,thls;718649;9844548
Lugga_Den;happyzebra;2017;08;s21913;bard,chpa,clay,drgn,goli,goon,king,kng,krkn,lanc,pike,rumg,tbmn,thls,tula;718649;9844548
Lugga_Den;happyzebra;2017;08;s21919;saw;718649;9844548
Angry_Ele_Den_2;happyzebra;2017;08;s21922;asgd,bard,krkn,pike,rgnk,saw,thls;718503;9844377
Angry_Ele_Den_2;happyzebra;2017;08;s21923;asgd,bard,erem,jlyr,juju,omha,pike,rgnk,tula;718503;9844377
Angry_Ele_Den_2;happyzebra;2017;08;s21923;asgd,bard,erem,jlyr,juju,omha,pike,rgnk,tula;718503;9844377
Angry_Ele_Den_2;happyzebra;2017;08;s21923;asgd,bard,erem,jlyr,juju,omha,pike,rgnk,tula;718503;9844377
Angry_Ele_Den_2;happyzebra;2017;09;s21925;asgd,rgnk,saw;718503;9844377
Airstrip_Den;serenan;2009;07;s2193;ava,cent,dej,hkr,krst,lgo,prth,rbc,shrm,tsu,zoey;723463;9844931
Suzi_Den_3;serenas;2017;07;s21935;bban,dang,frri,lmbo,sami,swt,tngy;726324;9842426
Suzi_Den;serenas;2017;07;s21937;bban,bsct,dang,deth,frri,honr,jlp,lmbo,mtn,sami,swt,tngy;726298;9842460
Suzi_Den_3;serenas;2017;07;s21938.1;frri,gazr,jlp,knin,lmbo,nali,prdg,sami,snic,swt,tngy;726324;9842426
Airstrip_Den;serenan;2009;07;s2194;rbc,shrm;723463;9844931
Suzi_Den_3;serenas;2017;07;s21940;bban,bodi,dang,frri,lmbo,sami,swt,tngy;726324;9842426
Suzi_Den_3;serenas;2017;07;s21943;bban,bodi,dang,frri,gazr,java,jlp,knin,lmbo,pala,rang,sami,snic,swt,tldo,tngy,tylr,voya,whiz;726324;9842426
Ugli_Den;serenas;2017;07;s21944;NA;726305;9842484
Rainstick_Tree;serenas;2017;07;s21944;NA;725305;9843366
Suzi_Den_3;serenas;2017;07;s21945;dang,deth,frri,fyre,gili,honr,knin,lmbo,pala,rang,swt,tngy;726324;9842426
Suzi_Den_3;serenas;2017;07;s21947;anub,dang,deth,frri,lmbo,pala,sami,swt,tngy;726324;9842426
Suzi_Den_3;serenas;2017;07;s21952;bban,bodi,dang,frri,java,lmbo,pala,sami,swt,tngy,tylr;726324;9842426
Suzi_Den_3;serenas;2017;07;s21954;bban,bodi,bsct,dang,frri,grim,java,jlp,lmbo,mtn,pala,sami,snug,star,swt,tngy,tylr,voya;726324;9842426
Suzi_Den_3;serenas;2017;07;s21957;anub,dang,deth,frri,lmbo,pala,phrh,prdg,sami,swt,terv,tngy,tylr;726324;9842426
Suzi_Den_3;serenas;2017;07;s21959;anub,bsct,dang,deth,jlp,prdg,sami,snic,swt;726324;9842426
Suzi_Den_3;serenas;2017;07;s21961;bban,bsct,frri,honr,jlp,lady,lmbo,pala,sami,tngy;726324;9842426
Suzi_Den_3;serenas;2017;07;s21964;bban,frri,lmbo;726324;9842426
Suzi_Den_3;serenas;2017;07;s21966;bban,blg,dang,frri,fyre,jlp,kapu,lmbo,mtn,sami,snic,swt,tngy,tylr;726324;9842426
Suzi_Den_3;serenas;2017;07;s21973;frri,lmbo;726324;9842426
Suzi_Den_3;serenas;2017;07;s21978;bban,bodi,dang,frri,lmbo,mtn,pala,prdg,rang,sami,star,swt,tngy,whiz;726324;9842426
Airstrip_Den;serenan;2009;07;s2198;ava,awp,cent,dej,ema,fib,fncy,hkr,krst,pi,rbc,trex,zoey;723463;9844931
Suzi_Den_3;serenas;2017;07;s21981;dang,frri,jlp,kita,lmbo,onek,pala,prdg,rang,sami,snic,swt,terv,tldo,tngy,tru,tylr,voya,wsbi;726324;9842426
Airstrip_Den;serenan;2009;07;s2199;dej,fib,joni,pi,scrf,shrm,zoey;723463;9844931
Suzi_Den_3;serenas;2017;07;s21990;bban,dang,frri,jlp,lmbo,pala,sami,snic,swt,tngy,tylr,whiz;726324;9842426
Suzi_Den_3;serenas;2017;07;s21993;bban,frri,jlp,lmbo,onek,pala,sami,snic,star,swt,terv,tldo,tngy;726324;9842426
Suzi_Den_3;serenas;2017;07;s21994;dang,frri,jlp,knin,lmbo,pala,prdg,rang,sami,snic,swt,tngy,whiz;726324;9842426
Suzi_Den_3;serenas;2017;07;s21996;dang,frri,lmbo,sami,snic,swt,tngy;726324;9842426
Suzi_Den_3;serenas;2017;07;s21999;bban,dang,frdk,frri,jlp,lmbo,pala,sami,snic,star,swt,tngy,voya;726324;9842426
Coincidence_D;happyzebra;2008;11;s220;arc,ojy;719522;9837495
Suzi_Den_3;serenas;2017;07;s22001;grim,honr,jlp,knin,swt,tngy;726324;9842426
Suzi_Den_3;serenas;2017;07;s22001;grim,honr,jlp,knin,swt,tngy;726324;9842426
Suzi_Den_3;serenas;2017;07;s22001;grim,honr,jlp,knin,swt,tngy;726324;9842426
Suzi_Den;serenas;2017;07;s22006;frri,lmbo,swt,tngy;726298;9842460
Suzi_Den;serenas;2017;07;s22006;frri,lmbo,swt,tngy;726298;9842460
Suzi_Den_3;serenas;2017;07;s22007;dang,frri,jlp,lmbo,mtn,pala,sami,snic,swt,tngy,voya;726324;9842426
Suzi_Den_3;serenas;2017;07;s22009;bsct,frdk,frri,jlp,knin,lady,lmbo,pala,prdg,rang,sami,snic,star,swt,terv,tldo,tngy,tylr,whiz;726324;9842426
Suzi_Den;serenas;2017;07;s22010;anub,blg,frdk,gazr,java,jlp,kapu,knin,pala,sami,snic,swt,tngy,toba;726298;9842460
Suzi_Den_3;serenas;2017;07;s22014;dang,sami,swt,tngy;726324;9842426
Suzi_Den_3;serenas;2017;07;s22020;dang,frri,gili,java,kapu,lmbo,pala,prdg,rang,sami,swt,tngy,toba,veni,whiz;726324;9842426
Mango_Den_ll;serenas;2017;07;s22032;bban,bsct,dang,frri,grim,jlp,lmbo,mtn,sami,snic;726233;9842257
Mango_Den_ll;serenas;2017;07;s22032;bban,bsct,dang,frri,grim,jlp,lmbo,mtn,sami,snic;726233;9842257
Mango_Den_ll;serenas;2017;07;s22032;bban,bsct,dang,frri,grim,jlp,lmbo,mtn,sami,snic;726233;9842257
Mango_Den_ll;serenas;2017;07;s22033;bban,dang,frri,jlp,kapu,knin,lmbo,nali,onek,prdg,snic,toba;726233;9842257
Mango_Den;serenas;2017;07;s22035;bban,jlp,snic;726226;9842324
Bberry_Den;serenas;2017;07;s22044;cruz,dang,gili,java,kapu,sami,swt,tngy;725937;9841648
Precipice_Den_ll;serenas;2017;07;s22047;bban,cruz,dang,frri,fyre,gili,honr,java,jlp,kapu,lmbo,mtn,pala,prdg,sami,snic,swt,tngy,toba;726027;9841858
Precipice_Den_ll;serenas;2017;07;s22049;bsct,cruz,grim,honr,java,jlp,kapu,kita,knin,lady,prdg,roug,sami,swt,taj,toba,veni,whiz;726027;9841858
Precipice_Den;serenas;2017;07;s22058;amrl,cruz,dang,fyre,gili,java,jlp,kapu,kita,sami,snic,swt,tngy,toba;726069;9841910
Precipice_Den;serenas;2017;07;s22060;jlp,kapu,knin,mtn,sami,snic,swt,toba;726069;9841910
Precipice_Den;serenas;2017;07;s22065;amrl,born,cruz,dang,fyre,jlp,knin,lady,phrh,rang,sami,snic,swt,tngy;726069;9841910
Precipice_Den;serenas;2017;07;s22077;anub,blg,bodi,born,bsct,dang,grim,rckt,sami,snic,swt,tngy;726069;9841910
Airstrip_Den;serenan;2009;07;s2208;lcs;723463;9844931
Precipice_Den;serenas;2017;07;s22083;amrl,blg,born,bsct,dang,deth,fyre,gili,honr,java,jlp,kapu,mtn,phrh,sami,snic,star,swt,tngy,toba,veni;726069;9841910
Precipice_Den;serenas;2017;08;s22088;deth,java,jlp,kapu,lady,sami,snic,swt,tngy;726069;9841910
Precipice_Den;serenas;2017;08;s22089;deth,grim,java,knin,lefi,phrh,rang,sami,snic,swt,terv,toba;726069;9841910
Runway_Den;serenan;2009;07;s2209;NA;723060;9844579
Runway_Den;serenan;2009;07;s2209;NA;744912;9834809
Precipice_Den;serenas;2017;08;s22093;dang,knin,sami,snic,swt,tngy;726069;9841910
Benson's_Crossing;serenas;2017;08;s22094;amrl,bang,cruz,dang,honr,java,kapu,kita,knin,prdg,terv,tldo,toba,tru,veni,whiz;725932;9841732
Precipice_Den;serenas;2017;08;s22101;cruz,dang,java,jlp,kapu,kita,lady,rang,sami,snic,strm,swt,terv,tldo,tngy,tru,wsbi;726069;9841910
Precipice_Den;serenas;2017;08;s22102;bang,cruz,dang,java,jlp,kita,sami,snic,strm,swt,terv,tldo,tngy,tru,tylr,vail;726069;9841910
Precipice_Den;serenas;2017;08;s22105;amrl,anub,bodi,cruz,dang,deth,frdk,fyre,java,jlp,kita,lady,sami,snic,swt,terv,tngy,toba,veni;726069;9841910
Precipice_Den;serenas;2017;08;s22109;cruz,dang,java,jlp,lady,rang,sami,snic,swt,tngy,veni;726069;9841910
Airstrip_Den;serenan;2009;07;s2211;ava,cent,hkr,joni,peep,prth,sau,scrf,shrm,trex,tsu;723463;9844931
Precipice_Den;serenas;2017;08;s22110;bban,jlp,rang,sami,swt,tldo,tngy;726069;9841910
Precipice_Den;serenas;2017;08;s22117;bang,blg,bodi,cruz,dang,gazr,honr,java,jlp,kita,rang,sami,snic,swt,terv,tngy,tylr,voya;726069;9841910
Precipice_Den;serenas;2017;08;s22123;rang,sami,swt,tngy,tylr;726069;9841910
Precipice_Den;serenas;2017;08;s22123;rang,sami,swt,tngy,tylr;726069;9841910
Precipice_Den;serenas;2017;08;s22125;sami,swt,tngy;726069;9841910
Precipice_Den;serenas;2017;08;s22131;dang,frdk,java,jlp,lady,rang,sami,snic,swt,tngy,tylr,vail;726069;9841910
Precipice_Den;serenas;2017;08;s22132;dang,deth,frdk,jlp,kapu,onek,rang,rckt,sami,slin,snic,strm,swt,tngy,tylr,wsbi;726069;9841910
Sneaky_Rock;serenas;2017;08;s22132;dang,deth,frdk,jlp,kapu,onek,rang,rckt,sami,slin,snic,strm,swt,tngy,tylr,wsbi;725623;9841853
Precipice_Den;serenas;2017;08;s22134;bang,bodi,cruz,dang,rang,slim,swt,tngy,tru,tylr,vail,veni;726069;9841910
Precipice_Den;serenas;2017;08;s22134;bang,bodi,cruz,dang,rang,slim,swt,tngy,tru,tylr,vail,veni;726069;9841910
Precipice_Den_ll;serenas;2017;08;s22146;cruz,dang,deth,fyre,jlp,knin,sami,snic,swt,terv,tngy,tylr;726027;9841858
Precipice_Den;serenas;2017;08;s22147;anub,bodi,cruz,dang,fyre,jlp,knin,lady,onek,prdg,roug,sami,snic,swt,tylr;726069;9841910
Precipice_Den_ll;serenas;2017;08;s22147;anub,bodi,cruz,dang,fyre,jlp,knin,lady,onek,prdg,roug,sami,snic,swt,tylr;726027;9841858
Precipice_Den;serenas;2017;08;s22147;anub,bodi,cruz,dang,fyre,jlp,knin,lady,onek,prdg,roug,sami,snic,swt,tylr;726069;9841910
Precipice_Den_ll;serenas;2017;08;s22148;anub,blg,bodi,cruz,dang,sami,snic,swt,tngy,tylr;726027;9841858
Precipice_Den_ll;serenas;2017;08;s22156;cruz,dang,deth,sami,snic,swt,tngy;726027;9841858
Precipice_Den_ll;serenas;2017;08;s22157;amrl,honr,jlp,pala,roug,sami,snic,swt,tngy;726027;9841858
Airstrip_Den;serenan;2009;07;s2216;cent,hkr,rbc,tsu;723463;9844931
Precipice_Den_ll;serenas;2017;09;s22165;bban,cruz,dang,deth,fyre,gili,java,jlp,kapu,knin,rckt,roug,sami,snic,swt,toba,tylr,veni;726027;9841858
Precipice_Den;serenas;2017;09;s22166;amrl,anub,dang,deth,frdk,honr,jlp,prdg,rang,snic,swt,tngy,toba;726069;9841910
Precipice_Den_ll;serenas;2017;09;s22166;amrl,anub,dang,deth,frdk,honr,jlp,prdg,rang,snic,swt,tngy,toba;726027;9841858
Precipice_Den_ll;serenas;2017;09;s22168;onek;726027;9841858
Airstrip_Den;serenan;2009;07;s2217;ava,awp,krst,lcs,pi,tguy,trex;723463;9844931
Precipice_Den_ll;serenas;2017;09;s22173;bang,cruz,jlp,knin,snic,tylr,veni;726027;9841858
Precipice_Den_ll;serenas;2017;09;s22177;bodi,born,cruz,dang,jlp,knin,mtn,rckt,snic,snug,tylr,veni;726027;9841858
Precipice_Den_ll;serenas;2017;09;s22178;dang,rang,sami,snic,swt,tngy,toba,voya;726027;9841858
Precipice_Den;serenas;2017;09;s22178;dang,rang,sami,snic,swt,tngy,toba,voya;726069;9841910
Precipice_Den;serenas;2017;09;s22183;bsct,dang,jlp,sami,snic,swt,tngy;726069;9841910
Precipice_Den;serenas;2017;09;s22184;dang,jlp,snic,swt,tngy;726069;9841910
Rang_Natal_Den;serenas;2017;09;s22185;anub,cruz,frri,jann,jlp,kapu,prdg,rang,sami,vera;726091;9842140
Rang_Natal_Den;serenas;2017;09;s22189;jann,rang,vera;726091;9842140
Rang_Natal_Den;serenas;2017;09;s22199;bsct,dang,honr,jann,jlp,knin,rang,snug,vera;726091;9842140
Precipice_Den;serenas;2017;09;s22200;jlp,snic,swt,tngy,tylr,vail;726069;9841910
Precipice_Den;serenas;2017;09;s22201;cruz,dang,frdk,jlp,mtn,pala,sami,snic,swt,tngy;726069;9841910
Rang_Natal_Den;serenas;2017;09;s22202;honr,rang;726091;9842140
Rang_Natal_Den;serenas;2017;09;s22210;born,java,rang,sami;726091;9842140
Precipice_Den;serenas;2017;09;s22211;dang,slin,snic,swt,tngy,toba;726069;9841910
Precipice_Den;serenas;2017;09;s22212;bodi,swt,tngy,wsbi;726069;9841910
Rang_Natal_Den;serenas;2017;09;s22213;honr;726091;9842140
Rang_Natal_Den;serenas;2017;09;s22218;rang;726091;9842140
Precipice_Den;serenas;2017;09;s22221;honr,jlp,snic,swt,tngy;726069;9841910
Rang_Natal_Den;serenas;2017;09;s22222;dang,grim,honr,jann,rang,sami,vera;726091;9842140
Precipice_Den;serenas;2017;09;s22225;bodi,cruz,gili,grim,java,jlp,kapu,rang,roug,snic,swt,terv,tngy;726069;9841910
Precipice_Den;serenas;2017;09;s22225;bodi,cruz,gili,grim,java,jlp,kapu,rang,roug,snic,swt,terv,tngy;726069;9841910
Precipice_Den;serenas;2017;09;s22225;bodi,cruz,gili,grim,java,jlp,kapu,rang,roug,snic,swt,terv,tngy;726069;9841910
Precipice_Den;serenas;2017;09;s22226;grim,java,rang,snic,swt,tngy;726069;9841910
Rang_Natal_Den;serenas;2017;09;s22228;anub,cruz,grim,jann,java,kapu,rang,tldo,vera;726091;9842140
Rang_Natal_Den;serenas;2017;09;s22228;anub,cruz,grim,jann,java,kapu,rang,tldo,vera;726091;9842140
Rang_Natal_Den;serenas;2017;09;s22228;anub,cruz,grim,jann,java,kapu,rang,tldo,vera;726091;9842140
J_Fab_Den;serenan;2017;07;s22231;ana,arct,blck,crdy,elsi,ferg,gumy,hoho,hrsh,huck,huk,lcs,niko,ptra,sau,shtr,soup,tedy,tero,vaqi,wafl;718389;9849092
IAT_Den;serenan;2017;07;s22237;ana,arct,blck,crim,gumy,hrsh,huck,huk,niko,rali,remi,tero,vaqi,wafl;718355;9849119
IAT_Den;serenan;2017;07;s22237;ana,arct,blck,crim,gumy,hrsh,huck,huk,niko,rali,remi,tero,vaqi,wafl;718355;9849119
J_Fab_Den;serenan;2017;07;s22248;arct,blck,hrsh,niko,ptra,rama,sau,tedy;718389;9849092
J_Fab_Den;serenan;2017;07;s22253;ana,arct,blck,crdy,hrsh,niko,sau,soup,tero,wafl;718389;9849092
J_Fab_Den;serenan;2017;07;s22258;ana,arct,bilj,blck,crdy,disc,ferg,garf,hoho,hrsh,kata,kkat,momo,niko,rama,remi,rmon,sau,shtr,soup,syfy,tedy,wafl;718389;9849092
J_Fab_Den;serenan;2017;07;s22262;ana,arct,blck,crdy,ferg,garf,hoho,hrsh,kkat,momo,niko,ptra,wafl,wf;718389;9849092
J_Fab_Den;serenan;2017;07;s22269;ana,arct,blck,clev,disc,ferg,garf,hoho,hrsh,kata,kkat,lpr,rali,rmon,syfy,tedy,tero,wafl;718389;9849092
IAT_Den;serenan;2017;07;s22271;garf,hoho,kkat,momo,niko,ptra,soup,tedy,tero,wf,ypsi;718355;9849119
Airstrip_Den;serenan;2009;08;s2228;awp,cent,hkr,mstl,peep,pi,prth,sau,shrm,trex,tsu,zoey;723463;9844931
Seatac_Den;serenan;2009;08;s2228;awp,cent,hkr,mstl,peep,pi,prth,sau,shrm,trex,tsu,zoey;723326;9844804
J_Fab_Den;serenan;2017;07;s22280;ana,arct,blck,disc,niko,remi,syfy,tedy,tero;718389;9849092
J_Fab_Den;serenan;2017;07;s22283;ana,arct,blck,disc,hoho,hrsh,kata,niko,rama,syfy,tero;718389;9849092
J_Fab_Den;serenan;2017;07;s22289;arct,blck,hoho,hrsh,niko,tero;718389;9849092
J_Fab_Den;serenan;2017;07;s22296;crim,disc,elsi,hrsh,niko,pkey,pndi,remi,syfy,tedy,tero,wafl;718389;9849092
J_Fab_Den;serenan;2017;07;s22299;ana,arct,blck,disc,elsi,ferg,hoho,hrsh,huk,kata,naga,niko,pndi,rmon,sau,syfy,tedy,tero,toph,vaqi,wafl;718389;9849092
Coincidence_D;happyzebra;2008;11;s223;arc,lnce,ojy,qrk;719522;9837495
J_Fab_Den;serenan;2017;07;s22305;ana,arct,bela,blck,deja,disc,diva,ferg,garf,hrsh,lcs,niko,pndi,sau,syfy,tedy,tero,wafl;718389;9849092
J_Fab_Den;serenan;2017;07;s22312;arct,blck,disc,elsi,ferg,hoho,hrsh,kata,niko,ptra,remi,sau,soup,syfy,tedy,tero,wafl;718389;9849092
J_Fab_Den;serenan;2017;07;s22314;ana,arct,blck,disc,ferg,hoho,hrsh,niko,pndi,rmon,sau,shtr,soup,syfy,tedy,tero,wafl;718389;9849092
J_Fab_Den;serenan;2017;07;s22317;arct,blck,disc,elsi,ferg,hrsh,lpr,momo,niko,pkey,sau,soup,syfy,tedy,tero,wafl,wtg;718389;9849092
Seatac_Den;serenan;2009;08;s2232;ava,awp,cent,dej,hkr,krst,pi,prth,rbc,scrf,trex,tsu,zoey;723326;9844804
J_Fab_Den;serenan;2017;07;s22322;ana,arct,bela,blck,disc,hrsh,jude,niko,shtr,soup,syfy,tedy,tero,wafl;718389;9849092
J_Fab_Den;serenan;2017;07;s22323;arct,blck,clev,disc,niko,syfy,tero;718389;9849092
J_Fab_Den;serenan;2017;07;s22328;ana,arct,blck,ferg,flws,hoho,hrsh,rama,tedy,wafl;718389;9849092
J_Fab_Den;serenan;2017;07;s22328;ana,arct,blck,ferg,flws,hoho,hrsh,rama,tedy,wafl;718389;9849092
J_Fab_Den;serenan;2017;07;s22328;ana,arct,blck,ferg,flws,hoho,hrsh,rama,tedy,wafl;718389;9849092
Airstrip_Den;serenan;2009;08;s2233;awp,scrf,trex;723463;9844931
J_Fab_Den;serenan;2017;07;s22331;ana,elsi,hrsh,huk,naga,toph,vaqi,ypsi;718389;9849092
Bright_Eyes_Den_ll;serenan;2017;07;s22332;arct,blck,elsi,niko,sau,shtr,tedy,wafl,ypsi;718276;9848942
J_Fab_Den;serenan;2017;07;s22335;ana,elsi,huk,naga,niko,pkey,soup,tedy,toph,vaqi;718389;9849092
J_Fab_Den;serenan;2017;07;s22338;ana,huk,remi,vaqi;718389;9849092
Seatac_Den;serenan;2009;08;s2234;lgo,pi,rbc,wafl;723326;9844804
Runway_Den;serenan;2009;08;s2234;lgo,pi,rbc,wafl;723060;9844579
Runway_Den;serenan;2009;08;s2234;lgo,pi,rbc,wafl;744912;9834809
J_Fab_Den;serenan;2017;07;s22340;ana,arct,blck,clev,disc,elsi,hrsh,huk,lpr,naga,niko,pndi,sau,syfy,tedy,tero,toph,vaqi,wafl;718389;9849092
Bright_Eyes_Den;serenan;2017;07;s22340;ana,arct,blck,clev,disc,elsi,hrsh,huk,lpr,naga,niko,pndi,sau,syfy,tedy,tero,toph,vaqi,wafl;718430;9848948
